Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 233.467190, 216.474135, 105.705104, 52.970993, -10.175744, 15.831986, 3.264206, 
20, 232.419172, 216.348915, 106.760575, 52.773592, -9.870038, 15.285305, 3.256862, 
20, 231.374087, 216.231667, 107.812217, 52.582083, -9.575449, 14.729460, 3.249813, 
20, 230.331913, 216.122028, 108.860142, 52.396241, -9.292075, 14.168717, 3.243049, 
20, 229.292627, 216.019649, 109.904459, 52.215843, -9.019922, 13.607659, 3.236563, 
20, 228.256200, 215.924193, 110.945272, 52.040664, -8.758939, 13.049149, 3.230346, 
20, 227.222603, 215.835338, 111.982682, 51.870484, -8.509018, 12.496024, 3.224392, 
20, 226.191803, 215.752770, 113.016783, 51.705084, -8.270014, 11.950201, 3.218691, 
20, 225.163766, 215.676191, 114.047668, 51.544248, -8.041752, 11.413125, 3.213239, 
20, 224.138458, 215.605310, 115.075424, 51.387768, -7.824009, 10.887149, 3.208027, 
20, 223.115842, 215.539848, 116.100132, 51.235437, -7.616574, 10.371748, 3.203049, 
20, 222.095883, 215.479535, 117.121874, 51.087053, -7.419188, 9.869276, 3.198300, 
20, 221.078543, 215.424110, 118.140722, 50.942421, -7.231616, 9.378588, 3.193773, 
20, 220.063786, 215.373322, 119.156749, 50.801349, -7.053589, 8.901355, 3.189463, 
20, 219.051576, 215.326925, 120.170022, 50.663652, -6.884855, 8.436715, 3.185365, 
20, 218.041876, 215.284685, 121.180605, 50.529149, -6.725148, 7.985326, 3.181474, 
20, 217.034651, 215.246371, 122.188558, 50.397665, -6.574220, 7.546435, 3.177785, 
20, 216.029867, 215.211761, 123.193939, 50.269028, -6.431816, 7.120165, 3.174294, 
20, 215.027488, 215.180639, 124.196800, 50.143074, -6.297693, 6.706168, 3.170997, 
20, 214.027483, 215.152796, 125.197193, 50.019642, -6.171611, 6.304076, 3.167890, 
20, 213.029819, 215.128027, 126.195165, 49.898575, -6.053347, 5.913201, 3.164969, 
20, 212.034465, 215.106132, 127.190759, 49.779722, -5.942681, 5.533317, 3.162231, 
20, 211.041392, 215.086919, 128.184018, 49.662933, -5.839407, 5.163690, 3.159673, 
20, 210.050572, 215.070198, 129.174979, 49.548067, -5.743324, 4.804143, 3.157291, 
20, 209.061978, 215.055782, 130.163679, 49.434982, -5.654252, 4.453613, 3.155083, 
20, 208.075583, 215.043492, 131.150150, 49.323542, -5.572011, 4.112043, 3.153047, 
20, 207.091365, 215.033151, 132.134422, 49.213613, -5.496446, 3.778258, 3.151180, 
20, 206.109301, 215.024583, 133.116523, 49.105065, -5.427400, 3.452333, 3.149480, 
20, 205.129371, 215.017619, 134.096478, 48.997770, -5.364738, 3.133082, 3.147945, 
20, 204.151554, 215.012092, 135.074311, 48.891603, -5.308332, 2.820288, 3.146573, 
20, 203.175835, 215.007835, 136.050039, 48.786442, -5.258070, 2.513117, 3.145363, 
20, 202.202197, 215.004688, 137.023683, 48.682165, -5.213846, 2.211176, 3.144314, 
20, 201.230626, 215.002489, 137.995256, 48.578654, -5.175573, 1.913676, 3.143423, 
20, 200.261111, 215.001082, 138.964772, 48.475790, -5.143170, 1.620138, 3.142692, 
20, 199.293642, 215.000309, 139.932241, 48.373459, -5.116572, 1.329924, 3.142117, 
20, 198.328212, 215.000017, 140.897672, 48.271544, -5.095722, 1.042470, 3.141699, 
20, 197.205447, 215.004952, 142.020447, 56.138774, 393.361470, 19922.859626, 3.129092, 
20, 195.992468, 215.031888, 143.233725, 60.663897, 226.256169, -8355.265084, 3.109608, 
20, 194.772428, 215.083146, 144.454841, 61.055811, 19.595693, -10333.023766, 3.089521, 
20, 193.545889, 215.159754, 145.683770, 61.446444, 19.531647, -3.202308, 3.068832, 
20, 192.313523, 215.262727, 146.920431, 61.833038, 19.329716, -10.096540, 3.047549, 
20, 191.076118, 215.393060, 148.164681, 62.212507, 18.973450, -17.813304, 3.025681, 
20, 189.834584, 215.551706, 149.416310, 62.581451, 18.447178, -26.313621, 3.003246, 
20, 188.589957, 215.739561, 150.675034, 62.936184, 17.736670, -35.525396, 2.980266, 
20, 187.343401, 215.957451, 151.940489, 63.272784, 16.829980, -45.334481, 2.956767, 
20, 186.096203, 216.206102, 153.212232, 63.587149, 15.718285, -55.584766, 2.932784, 
20, 184.849770, 216.486131, 154.489734, 63.875085, 14.396755, -66.076481, 2.908358, 
20, 183.605620, 216.798019, 155.772382, 64.132391, 12.865345, -76.570523, 2.883537, 
20, 182.365363, 217.142096, 157.059482, 64.354981, 11.129500, -86.792247, 2.858373, 
20, 181.130691, 217.518523, 158.350261, 64.538994, 9.200617, -96.444165, 2.832925, 
20, 179.903349, 217.927280, 159.643880, 64.680919, 7.096259, -105.217901, 2.807260, 
